id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
24168,Resort Hotel,0,468,2016,May,20,12,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,F,0,No Deposit,249,NULL,0,Transient-Party,67,0,0,Check-Out,14-05-2016
24169,Resort Hotel,0,468,2016,May,20,12,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,E,0,No Deposit,249,NULL,0,Transient-Party,67,0,0,Check-Out,14-05-2016
24170,Resort Hotel,0,468,2016,May,20,12,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,E,0,No Deposit,249,NULL,0,Transient-Party,67,0,0,Check-Out,14-05-2016
24171,Resort Hotel,0,468,2016,May,20,12,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,E,0,No Deposit,249,NULL,0,Transient-Party,67,0,0,Check-Out,14-05-2016
24172,Resort Hotel,0,468,2016,May,20,12,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,E,0,No Deposit,249,NULL,0,Transient-Party,67,0,0,Check-Out,14-05-2016
24173,Resort Hotel,0,468,2016,May,20,12,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,F,0,No Deposit,249,NULL,0,Transient-Party,67,0,1,Check-Out,14-05-2016
24174,Resort Hotel,0,468,2016,May,20,12,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,F,0,No Deposit,249,NULL,0,Transient-Party,67,0,1,Check-Out,14-05-2016
24175,Resort Hotel,0,468,2016,May,20,12,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,E,0,No Deposit,249,NULL,0,Transient-Party,67,0,1,Check-Out,14-05-2016
24176,Resort Hotel,0,52,2016,May,20,12,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,F,0,No Deposit,NULL,NULL,0,Transient,50,0,1,Check-Out,14-05-2016
24177,Resort Hotel,0,468,2016,May,20,12,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,249,NULL,0,Transient-Party,67,0,0,Check-Out,14-05-2016
24178,Resort Hotel,0,4,2016,May,20,9,1,4,2,0,0,BB,POL,Corporate,Corporate,0,0,0,E,E,0,No Deposit,NULL,110,0,Transient,85,0,0,Check-Out,14-05-2016
24179,Resort Hotel,0,468,2016,May,20,12,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,249,NULL,0,Transient-Party,67,0,0,Check-Out,14-05-2016
24180,Resort Hotel,0,468,2016,May,20,12,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,E,0,No Deposit,249,NULL,0,Transient-Party,67,0,1,Check-Out,14-05-2016
24181,Resort Hotel,0,9,2016,May,20,12,0,2,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,E,0,No Deposit,249,NULL,0,Transient-Party,56.5,0,0,Check-Out,14-05-2016
24182,Resort Hotel,0,468,2016,May,20,12,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,249,NULL,0,Transient-Party,67,0,0,Check-Out,14-05-2016
24183,Resort Hotel,0,468,2016,May,20,12,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,249,NULL,0,Transient-Party,67,0,0,Check-Out,14-05-2016
24184,Resort Hotel,0,9,2016,May,20,12,0,2,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,249,NULL,0,Transient-Party,56.5,0,0,Check-Out,14-05-2016
24185,Resort Hotel,0,123,2016,May,20,13,0,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,H,0,No Deposit,240,NULL,0,Transient,71.7,1,1,Check-Out,14-05-2016
24186,Resort Hotel,0,53,2016,May,19,7,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,NULL,0,Transient,54.56,0,0,Check-Out,14-05-2016
24187,Resort Hotel,0,468,2016,May,20,12,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,249,NULL,0,Transient-Party,69,0,0,Check-Out,14-05-2016
24188,Resort Hotel,0,163,2016,May,19,5,2,7,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient-Party,82.31,1,1,Check-Out,14-05-2016
24189,Resort Hotel,0,57,2016,May,19,5,2,7,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,81.33,0,0,Check-Out,14-05-2016
24190,Resort Hotel,0,52,2016,May,20,12,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,F,0,No Deposit,NULL,NULL,0,Transient,50,0,1,Check-Out,14-05-2016
24191,Resort Hotel,0,4,2016,May,19,7,2,5,2,0,0,SC,AUT,Groups,TA/TO,0,0,0,A,I,0,No Deposit,15,NULL,0,Transient-Party,0,0,0,Check-Out,14-05-2016
24192,Resort Hotel,0,59,2016,May,20,8,2,5,2,0,0,BB,IRL,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient-Party,126,1,0,Check-Out,15-05-2016
24193,Resort Hotel,0,236,2016,May,20,12,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315,NULL,0,Transient-Party,42,0,0,Check-Out,15-05-2016
24194,Resort Hotel,0,17,2016,May,20,12,0,3,2,2,0,BB,AUT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,135,0,0,Check-Out,15-05-2016
24195,Resort Hotel,0,0,2016,May,20,13,0,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,C,0,No Deposit,NULL,NULL,0,Transient,85,1,0,Check-Out,15-05-2016
24196,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,2,No Deposit,315,NULL,0,Transient-Party,43.33,1,0,Check-Out,15-05-2016
24197,Resort Hotel,0,120,2016,May,20,11,0,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,71.7,1,1,Check-Out,15-05-2016
24198,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,I,0,No Deposit,315,NULL,0,Transient-Party,54,1,0,Check-Out,15-05-2016
24199,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Transient-Party,70,1,0,Check-Out,16-05-2016
24200,Resort Hotel,0,236,2016,May,20,12,0,3,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,I,1,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24201,Resort Hotel,0,9,2016,May,21,15,1,0,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Transient-Party,70,0,0,Check-Out,16-05-2016
24202,Resort Hotel,0,207,2016,May,20,8,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,81.2,0,2,Check-Out,15-05-2016
24203,Resort Hotel,0,102,2016,May,20,8,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,36,NULL,0,Transient,58.4,0,0,Check-Out,15-05-2016
24204,Resort Hotel,0,101,2016,May,20,14,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,94,1,1,Check-Out,15-05-2016
24205,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,315,NULL,0,Transient-Party,54,1,0,Check-Out,15-05-2016
24206,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,Refundable,NULL,NULL,0,Transient-Party,76,1,0,Check-Out,16-05-2016
24207,Resort Hotel,0,4,2016,May,20,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,115,1,1,Check-Out,15-05-2016
24208,Resort Hotel,0,30,2016,May,20,13,0,2,2,2,0,BB,ARG,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient-Party,135,0,0,Check-Out,15-05-2016
24209,Resort Hotel,0,9,2016,May,20,11,0,4,2,0,0,BB,CN,Direct,Direct,0,0,0,F,F,1,No Deposit,NULL,NULL,0,Transient,124.33,1,1,Check-Out,15-05-2016
24210,Resort Hotel,0,112,2016,May,19,6,2,7,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,57.8,0,0,Check-Out,15-05-2016
24211,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24212,Resort Hotel,0,11,2016,May,21,15,1,0,2,0,0,BB,GBR,Direct,TA/TO,0,0,0,A,A,1,No Deposit,NULL,405,0,Group,70,0,0,Check-Out,16-05-2016
24213,Resort Hotel,0,0,2016,May,20,14,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,NULL,NULL,0,Transient,119,1,1,Check-Out,15-05-2016
24214,Resort Hotel,0,13,2016,May,20,8,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,147,NULL,0,Transient,55.87,0,0,Check-Out,15-05-2016
24215,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24216,Resort Hotel,0,11,2016,May,21,15,1,0,2,0,0,BB,GBR,Direct,TA/TO,0,0,0,A,A,1,No Deposit,NULL,405,0,Group,70,0,0,Check-Out,16-05-2016
24217,Resort Hotel,0,77,2016,May,20,10,0,5,2,0,0,HB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,34,1,1,Check-Out,15-05-2016
24218,Resort Hotel,0,236,2016,May,20,12,0,3,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315,NULL,0,Transient-Party,48,1,0,Check-Out,15-05-2016
24219,Resort Hotel,0,2,2016,May,21,15,1,0,1,0,0,BB,GBR,Direct,TA/TO,0,0,0,A,A,0,No Deposit,405,405,0,Group,76,1,0,Check-Out,16-05-2016
24220,Resort Hotel,0,79,2016,May,20,13,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,73,0,1,Check-Out,15-05-2016
24221,Resort Hotel,0,236,2016,May,20,12,0,3,3,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,C,3,No Deposit,315,NULL,0,Transient-Party,66,1,0,Check-Out,15-05-2016
24222,Resort Hotel,0,9,2016,May,21,15,1,0,3,0,0,BB,GBR,Groups,TA/TO,0,0,0,C,C,1,Refundable,NULL,NULL,0,Transient-Party,99,1,0,Check-Out,16-05-2016
24223,Resort Hotel,0,0,2016,May,20,13,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,109,0,0,Check-Out,15-05-2016
24224,Resort Hotel,0,1,2017,January,2,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,240,NULL,0,Transient,48,0,1,Check-Out,15-01-2017
24225,Resort Hotel,0,236,2016,May,20,12,0,3,3,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,C,1,No Deposit,315,NULL,0,Transient-Party,66,0,0,Check-Out,15-05-2016
24226,Resort Hotel,0,236,2016,May,20,12,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24227,Resort Hotel,0,3,2016,May,21,15,1,0,1,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,D,0,Refundable,405,405,0,Transient-Party,70,0,0,Check-Out,16-05-2016
24228,Resort Hotel,0,113,2016,May,19,7,2,6,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,1,No Deposit,250,NULL,0,Transient,57.8,0,0,Check-Out,15-05-2016
24229,Resort Hotel,0,236,2016,May,20,12,0,3,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315,NULL,0,Transient-Party,42,0,0,Check-Out,15-05-2016
24230,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,I,0,No Deposit,NULL,NULL,0,Transient-Party,70,0,0,Check-Out,16-05-2016
24231,Resort Hotel,0,0,2016,May,21,16,1,0,1,0,0,BB,GBR,Direct,TA/TO,1,0,1,A,A,0,No Deposit,NULL,NULL,0,Transient,70,0,0,Check-Out,17-05-2016
24232,Resort Hotel,0,236,2016,May,20,12,0,3,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24233,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Transient-Party,70,0,0,Check-Out,16-05-2016
24234,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,C,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24235,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,C,0,Refundable,NULL,NULL,0,Transient-Party,70,0,0,Check-Out,16-05-2016
24236,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24237,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Transient-Party,70,0,0,Check-Out,16-05-2016
24238,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24239,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Transient-Party,70,0,0,Check-Out,16-05-2016
24240,Resort Hotel,0,236,2016,May,20,12,0,3,3,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315,NULL,0,Transient-Party,85,0,0,Check-Out,15-05-2016
24241,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Transient-Party,72,0,0,Check-Out,16-05-2016
24242,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24243,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Transient-Party,70,0,0,Check-Out,16-05-2016
24244,Resort Hotel,0,110,2016,May,20,8,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,241,NULL,0,Transient,50.06,0,1,Check-Out,15-05-2016
24245,Resort Hotel,0,81,2016,May,20,13,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,73,0,1,Check-Out,15-05-2016
24246,Resort Hotel,0,236,2016,May,20,12,0,3,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24247,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Group,70,0,0,Check-Out,16-05-2016
24248,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24249,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Group,70,0,0,Check-Out,16-05-2016
24250,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24251,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Transient-Party,70,0,0,Check-Out,16-05-2016
24252,Resort Hotel,0,109,2016,May,19,6,2,7,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,50.06,0,1,Check-Out,15-05-2016
24253,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24254,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Group,70,0,0,Check-Out,16-05-2016
24255,Resort Hotel,0,0,2016,May,20,14,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,85,0,0,Check-Out,15-05-2016
24256,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24257,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Transient-Party,70,0,0,Check-Out,16-05-2016
24258,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24259,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Transient-Party,70,0,0,Check-Out,16-05-2016
24260,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24261,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Group,76,1,0,Check-Out,16-05-2016
24262,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,POL,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Transient-Party,54,1,0,Check-Out,15-05-2016
24263,Resort Hotel,0,11,2016,May,21,15,2,0,2,0,0,BB,POL,Direct,TA/TO,0,0,0,A,A,0,No Deposit,NULL,405,0,Transient,76,1,0,Check-Out,17-05-2016
24264,Resort Hotel,0,236,2016,May,20,12,0,3,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24265,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Group,70,0,0,Check-Out,16-05-2016
24266,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24267,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Transient-Party,70,0,0,Check-Out,16-05-2016
24268,Resort Hotel,0,236,2016,May,20,12,0,3,1,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315,NULL,0,Transient-Party,54,1,0,Check-Out,15-05-2016
24269,Resort Hotel,0,9,2016,May,21,15,1,0,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,Refundable,NULL,NULL,0,Group,70,1,0,Check-Out,16-05-2016
24270,Resort Hotel,0,0,2016,October,41,5,0,1,1,0,0,BB,GBR,Direct,TA/TO,1,0,2,E,E,0,No Deposit,NULL,NULL,0,Transient,95,1,0,Check-Out,06-10-2016
24271,Resort Hotel,0,383,2016,October,41,6,0,3,1,0,0,BB,GBR,Groups,TA/TO,0,0,2,A,D,1,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,09-10-2016
24272,Resort Hotel,0,386,2016,October,43,20,0,3,1,0,0,BB,GBR,Groups,TA/TO,0,0,4,A,D,1,No Deposit,NULL,NULL,0,Transient-Party,46,1,0,Check-Out,23-10-2016
24273,Resort Hotel,0,39,2016,October,44,23,1,0,1,0,0,BB,GBR,Offline TA/TO,TA/TO,1,0,4,A,D,0,No Deposit,327,NULL,0,Transient,39,1,0,Check-Out,24-10-2016
24274,Resort Hotel,0,117,2016,May,19,5,2,8,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,60.44,0,0,Check-Out,15-05-2016
24275,Resort Hotel,0,59,2016,May,20,8,2,5,2,0,0,BB,IRL,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient-Party,120,0,0,Check-Out,15-05-2016
24276,Resort Hotel,0,0,2016,May,20,13,0,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,85,1,0,Check-Out,15-05-2016
24277,Resort Hotel,0,103,2016,May,19,1,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,2,No Deposit,243,NULL,0,Contract,38.83,0,0,Check-Out,15-05-2016
24278,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,15-05-2016
24279,Resort Hotel,0,0,2016,May,21,15,1,0,2,0,0,BB,GBR,Direct,TA/TO,1,0,0,A,D,0,Refundable,405,405,0,Group,70,0,0,Check-Out,16-05-2016
24280,Resort Hotel,0,236,2016,May,20,12,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,315,NULL,0,Transient-Party,54,1,0,Check-Out,15-05-2016
24281,Resort Hotel,0,0,2016,May,21,15,1,0,2,0,0,BB,GBR,Direct,TA/TO,1,0,0,A,D,0,Refundable,405,405,0,Group,70,1,0,Check-Out,16-05-2016
24282,Resort Hotel,0,87,2016,May,20,9,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,73,0,0,Check-Out,16-05-2016
24283,Resort Hotel,0,186,2016,May,20,9,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,52.2,0,1,Check-Out,16-05-2016
24284,Resort Hotel,0,235,2016,May,20,9,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,65.7,0,2,Check-Out,16-05-2016
24285,Resort Hotel,0,72,2016,May,20,12,1,3,3,0,0,BB,GBR,Direct,Direct,0,0,0,H,H,1,No Deposit,250,NULL,0,Transient,160,0,0,Check-Out,16-05-2016
24286,Resort Hotel,0,44,2016,May,20,13,1,2,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,125,1,0,Check-Out,16-05-2016
24287,Resort Hotel,0,90,2016,May,19,2,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8,NULL,0,Transient,65.07,0,0,Check-Out,16-05-2016
24288,Resort Hotel,0,111,2016,May,21,15,1,0,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251,NULL,0,Transient,59,0,1,Check-Out,16-05-2016
24289,Resort Hotel,0,5,2016,May,20,11,1,4,2,2,0,BB,GBR,Corporate,Corporate,0,0,0,C,C,1,No Deposit,NULL,405,0,Transient-Party,0,1,0,Check-Out,16-05-2016
24290,Resort Hotel,0,5,2016,May,20,11,1,4,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,3,No Deposit,NULL,NULL,0,Transient-Party,70,0,0,Check-Out,16-05-2016
24291,Resort Hotel,0,0,2016,May,21,16,1,0,1,0,0,BB,GBR,Direct,Direct,1,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,70,0,0,Check-Out,17-05-2016
24292,Resort Hotel,0,383,2016,October,41,6,0,3,2,0,0,BB,GBR,Groups,Direct,0,0,2,A,A,0,No Deposit,315,NULL,0,Transient-Party,48,0,0,Check-Out,09-10-2016
24293,Resort Hotel,0,141,2016,May,21,15,1,0,2,0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,314,NULL,0,Transient,52.56,1,0,Check-Out,16-05-2016
24294,Resort Hotel,0,1,2016,May,20,14,1,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,115,1,0,Check-Out,16-05-2016
24295,Resort Hotel,0,0,2016,May,21,15,1,0,2,0,0,HB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,135,1,0,Check-Out,16-05-2016
24296,Resort Hotel,0,6,2016,May,21,15,1,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,I,2,No Deposit,240,NULL,0,Transient,96,0,1,Check-Out,16-05-2016
24297,Resort Hotel,0,7,2016,May,21,16,3,8,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,96,0,1,Check-Out,27-05-2016
24298,Resort Hotel,0,26,2016,May,19,7,3,6,2,0,0,SC,PRT,Groups,TA/TO,0,0,0,A,I,1,No Deposit,15,NULL,2,Transient-Party,0,0,0,Check-Out,16-05-2016
24299,Resort Hotel,0,1,2016,May,21,17,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,NULL,331,0,Transient-Party,63,0,0,Check-Out,19-05-2016
24300,Resort Hotel,0,1,2016,May,21,17,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,NULL,331,0,Transient-Party,63,0,0,Check-Out,19-05-2016
24301,Resort Hotel,0,75,2016,May,20,10,2,5,2,0,0,HB,BEL,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,114.3,1,0,Check-Out,17-05-2016
